"trainer/global_step","pretraining - train_loss","pretraining - train_loss__MIN","pretraining - train_loss__MAX","pretraining - _step","pretraining - _step__MIN","pretraining - _step__MAX"
"9389","40.47003173828125","40.47003173828125","40.47003173828125","938","938","938"
"9399","33.85950469970703","33.85950469970703","33.85950469970703","939","939","939"
"9439","121.87825775146484","121.87825775146484","121.87825775146484","943","943","943"
"9459","81.98667907714844","81.98667907714844","81.98667907714844","945","945","945"
"9469","53.52058029174805","53.52058029174805","53.52058029174805","946","946","946"
"9479","67.24679565429688","67.24679565429688","67.24679565429688","947","947","947"
"9489","31.600116729736328","31.600116729736328","31.600116729736328","948","948","948"
"9499","169.50326538085938","169.50326538085938","169.50326538085938","949","949","949"
"9539","187.62274169921875","187.62274169921875","187.62274169921875","953","953","953"
"9549","77.60735321044922","77.60735321044922","77.60735321044922","954","954","954"
"9589","35.84700012207031","35.84700012207031","35.84700012207031","958","958","958"
"9619","117.4952163696289","117.4952163696289","117.4952163696289","961","961","961"
"9629","99.0137710571289","99.0137710571289","99.0137710571289","962","962","962"
"9649","42.97112274169922","42.97112274169922","42.97112274169922","964","964","964"
"9719","90.97720336914062","90.97720336914062","90.97720336914062","971","971","971"
"9739","65.30958557128906","65.30958557128906","65.30958557128906","973","973","973"
"9759","98.61485290527344","98.61485290527344","98.61485290527344","975","975","975"
"9809","54.04054260253906","54.04054260253906","54.04054260253906","980","980","980"
"9849","64.57337188720703","64.57337188720703","64.57337188720703","984","984","984"
"9889","64.53008270263672","64.53008270263672","64.53008270263672","988","988","988"
"9899","92.71115112304688","92.71115112304688","92.71115112304688","989","989","989"
"9909","74.74543762207031","74.74543762207031","74.74543762207031","990","990","990"
"9939","94.55249786376953","94.55249786376953","94.55249786376953","993","993","993"
"9969","107.91204833984375","107.91204833984375","107.91204833984375","996","996","996"
