"trainer/global_step","pretraining - train_loss","pretraining - train_loss__MIN","pretraining - train_loss__MAX","pretraining - _step","pretraining - _step__MIN","pretraining - _step__MAX"
"33379","60.80681610107422","60.80681610107422","60.80681610107422","3337","3337","3337"
"33409","78.85414123535156","78.85414123535156","78.85414123535156","3340","3340","3340"
"33419","75.89053344726562","75.89053344726562","75.89053344726562","3341","3341","3341"
"33439","59.06729507446289","59.06729507446289","59.06729507446289","3343","3343","3343"
"33469","39.48539352416992","39.48539352416992","39.48539352416992","3346","3346","3346"
"33499","62.74760818481445","62.74760818481445","62.74760818481445","3349","3349","3349"
"33539","86.37220764160156","86.37220764160156","86.37220764160156","3353","3353","3353"
"33569","77.75699615478516","77.75699615478516","77.75699615478516","3356","3356","3356"
"33579","64.25111389160156","64.25111389160156","64.25111389160156","3357","3357","3357"
"33599","48.556541442871094","48.556541442871094","48.556541442871094","3359","3359","3359"
"33609","56.90895080566406","56.90895080566406","56.90895080566406","3360","3360","3360"
"33649","51.44306945800781","51.44306945800781","51.44306945800781","3364","3364","3364"
"33659","50.190921783447266","50.190921783447266","50.190921783447266","3365","3365","3365"
"33669","55.89133071899414","55.89133071899414","55.89133071899414","3366","3366","3366"
"33679","39.49469757080078","39.49469757080078","39.49469757080078","3367","3367","3367"
"33699","63.724727630615234","63.724727630615234","63.724727630615234","3369","3369","3369"
"33709","50.69789123535156","50.69789123535156","50.69789123535156","3370","3370","3370"
"33729","68.4496078491211","68.4496078491211","68.4496078491211","3372","3372","3372"
"33739","44.75401306152344","44.75401306152344","44.75401306152344","3373","3373","3373"
"33749","45.019718170166016","45.019718170166016","45.019718170166016","3374","3374","3374"
"33759","59.028770446777344","59.028770446777344","59.028770446777344","3375","3375","3375"
"33769","36.046173095703125","36.046173095703125","36.046173095703125","3376","3376","3376"
"33829","35.29043960571289","35.29043960571289","35.29043960571289","3382","3382","3382"
"33839","58.29307174682617","58.29307174682617","58.29307174682617","3383","3383","3383"
"33859","131.69625854492188","131.69625854492188","131.69625854492188","3385","3385","3385"
"33879","58.03472137451172","58.03472137451172","58.03472137451172","3387","3387","3387"
"33919","67.55564880371094","67.55564880371094","67.55564880371094","3391","3391","3391"
"33929","86.2088851928711","86.2088851928711","86.2088851928711","3392","3392","3392"
"33939","76.02668762207031","76.02668762207031","76.02668762207031","3393","3393","3393"
"33979","40.74510192871094","40.74510192871094","40.74510192871094","3397","3397","3397"
"33989","54.513668060302734","54.513668060302734","54.513668060302734","3398","3398","3398"
"33999","126.45248413085938","126.45248413085938","126.45248413085938","3399","3399","3399"
"34009","50.186973571777344","50.186973571777344","50.186973571777344","3400","3400","3400"
"34019","60.054893493652344","60.054893493652344","60.054893493652344","3401","3401","3401"
"34039","49.16847229003906","49.16847229003906","49.16847229003906","3403","3403","3403"
"34089","110.88309478759766","110.88309478759766","110.88309478759766","3408","3408","3408"
"34169","102.94358825683594","102.94358825683594","102.94358825683594","3416","3416","3416"
"34179","82.44621276855469","82.44621276855469","82.44621276855469","3417","3417","3417"
"34199","76.52552032470703","76.52552032470703","76.52552032470703","3419","3419","3419"
"34219","44.33503723144531","44.33503723144531","44.33503723144531","3421","3421","3421"
"34229","138.99874877929688","138.99874877929688","138.99874877929688","3422","3422","3422"
"34239","95.19628143310547","95.19628143310547","95.19628143310547","3423","3423","3423"
"34259","63.67662811279297","63.67662811279297","63.67662811279297","3425","3425","3425"
"34279","75.91230773925781","75.91230773925781","75.91230773925781","3427","3427","3427"
"34289","47.13302993774414","47.13302993774414","47.13302993774414","3428","3428","3428"
"34299","135.37547302246094","135.37547302246094","135.37547302246094","3429","3429","3429"
"34309","81.08668518066406","81.08668518066406","81.08668518066406","3430","3430","3430"
"34359","78.11211395263672","78.11211395263672","78.11211395263672","3435","3435","3435"
"34399","35.94261169433594","35.94261169433594","35.94261169433594","3439","3439","3439"
"34409","46.2359504699707","46.2359504699707","46.2359504699707","3440","3440","3440"
"34419","62.04389190673828","62.04389190673828","62.04389190673828","3441","3441","3441"
"34429","56.30911636352539","56.30911636352539","56.30911636352539","3442","3442","3442"
"34449","38.4713249206543","38.4713249206543","38.4713249206543","3444","3444","3444"
"34469","40.35118103027344","40.35118103027344","40.35118103027344","3446","3446","3446"
"34519","61.67224884033203","61.67224884033203","61.67224884033203","3451","3451","3451"
"34529","140.8881072998047","140.8881072998047","140.8881072998047","3452","3452","3452"
"34579","135.5561065673828","135.5561065673828","135.5561065673828","3457","3457","3457"
"34589","39.138336181640625","39.138336181640625","39.138336181640625","3458","3458","3458"
"34659","50.534523010253906","50.534523010253906","50.534523010253906","3465","3465","3465"
"34719","44.51191711425781","44.51191711425781","44.51191711425781","3471","3471","3471"
"34729","55.62567138671875","55.62567138671875","55.62567138671875","3472","3472","3472"
"34759","61.74900817871094","61.74900817871094","61.74900817871094","3475","3475","3475"
"34769","56.43000793457031","56.43000793457031","56.43000793457031","3476","3476","3476"
"34799","46.40007019042969","46.40007019042969","46.40007019042969","3479","3479","3479"
"34839","73.49234008789062","73.49234008789062","73.49234008789062","3483","3483","3483"
"34849","82.57920837402344","82.57920837402344","82.57920837402344","3484","3484","3484"
"34859","63.33510971069336","63.33510971069336","63.33510971069336","3485","3485","3485"
"34869","57.673885345458984","57.673885345458984","57.673885345458984","3486","3486","3486"
"34899","62.380653381347656","62.380653381347656","62.380653381347656","3489","3489","3489"
"34929","67.3532485961914","67.3532485961914","67.3532485961914","3492","3492","3492"
"34939","51.7211799621582","51.7211799621582","51.7211799621582","3493","3493","3493"
"34949","40.04303741455078","40.04303741455078","40.04303741455078","3494","3494","3494"
"34959","45.683128356933594","45.683128356933594","45.683128356933594","3495","3495","3495"
"34969","90.6323471069336","90.6323471069336","90.6323471069336","3496","3496","3496"
"34979","237.48878479003906","237.48878479003906","237.48878479003906","3497","3497","3497"
"35009","46.55221939086914","46.55221939086914","46.55221939086914","3500","3500","3500"
"35039","43.29999542236328","43.29999542236328","43.29999542236328","3503","3503","3503"
"35049","38.891021728515625","38.891021728515625","38.891021728515625","3504","3504","3504"
"35069","42.287235260009766","42.287235260009766","42.287235260009766","3506","3506","3506"
"35089","55.26383972167969","55.26383972167969","55.26383972167969","3508","3508","3508"
"35109","78.55549621582031","78.55549621582031","78.55549621582031","3510","3510","3510"
"35119","40.87922668457031","40.87922668457031","40.87922668457031","3511","3511","3511"
"35129","67.52285766601562","67.52285766601562","67.52285766601562","3512","3512","3512"
"35149","42.12657165527344","42.12657165527344","42.12657165527344","3514","3514","3514"
"35159","36.5545654296875","36.5545654296875","36.5545654296875","3515","3515","3515"
"35189","38.6804084777832","38.6804084777832","38.6804084777832","3518","3518","3518"
"35209","37.53528594970703","37.53528594970703","37.53528594970703","3520","3520","3520"
"35239","101.60853576660156","101.60853576660156","101.60853576660156","3523","3523","3523"
"35259","54.920467376708984","54.920467376708984","54.920467376708984","3525","3525","3525"
"35289","70.02374267578125","70.02374267578125","70.02374267578125","3528","3528","3528"
"35299","47.76557922363281","47.76557922363281","47.76557922363281","3529","3529","3529"
"35309","33.882843017578125","33.882843017578125","33.882843017578125","3530","3530","3530"
"35339","94.93357849121094","94.93357849121094","94.93357849121094","3533","3533","3533"
"35359","94.92792510986328","94.92792510986328","94.92792510986328","3535","3535","3535"
"35369","64.85311889648438","64.85311889648438","64.85311889648438","3536","3536","3536"
"35399","69.31023406982422","69.31023406982422","69.31023406982422","3539","3539","3539"
"35439","56.86753845214844","56.86753845214844","56.86753845214844","3543","3543","3543"
"35469","55.13880920410156","55.13880920410156","55.13880920410156","3546","3546","3546"
"35479","51.95829391479492","51.95829391479492","51.95829391479492","3547","3547","3547"
"35509","81.20132446289062","81.20132446289062","81.20132446289062","3550","3550","3550"
"35579","39.05288314819336","39.05288314819336","39.05288314819336","3557","3557","3557"
"35629","47.973079681396484","47.973079681396484","47.973079681396484","3562","3562","3562"
"35639","58.06858825683594","58.06858825683594","58.06858825683594","3563","3563","3563"
"35649","48.57899856567383","48.57899856567383","48.57899856567383","3564","3564","3564"
"35669","93.66304016113281","93.66304016113281","93.66304016113281","3566","3566","3566"
"35679","66.46327209472656","66.46327209472656","66.46327209472656","3567","3567","3567"
"35699","52.84074783325195","52.84074783325195","52.84074783325195","3569","3569","3569"
"35719","50.63450622558594","50.63450622558594","50.63450622558594","3571","3571","3571"
"35749","310.2475891113281","310.2475891113281","310.2475891113281","3574","3574","3574"
"35759","74.63157653808594","74.63157653808594","74.63157653808594","3575","3575","3575"
"35779","44.528602600097656","44.528602600097656","44.528602600097656","3577","3577","3577"
"35789","133.1162109375","133.1162109375","133.1162109375","3578","3578","3578"
"35829","45.37289810180664","45.37289810180664","45.37289810180664","3582","3582","3582"
"35839","54.07707214355469","54.07707214355469","54.07707214355469","3583","3583","3583"
"35849","36.6755256652832","36.6755256652832","36.6755256652832","3584","3584","3584"
"35869","70.10653686523438","70.10653686523438","70.10653686523438","3586","3586","3586"
"35879","41.31550979614258","41.31550979614258","41.31550979614258","3587","3587","3587"
"35889","50.29199981689453","50.29199981689453","50.29199981689453","3588","3588","3588"
"35899","30.51993179321289","30.51993179321289","30.51993179321289","3589","3589","3589"
"35919","55.6954231262207","55.6954231262207","55.6954231262207","3591","3591","3591"
"35949","36.528255462646484","36.528255462646484","36.528255462646484","3594","3594","3594"
"35959","49.03923416137695","49.03923416137695","49.03923416137695","3595","3595","3595"
"35979","67.27244567871094","67.27244567871094","67.27244567871094","3597","3597","3597"
"35999","56.84916687011719","56.84916687011719","56.84916687011719","3599","3599","3599"
"36009","53.385623931884766","53.385623931884766","53.385623931884766","3600","3600","3600"
"36019","50.81433868408203","50.81433868408203","50.81433868408203","3601","3601","3601"
"36029","57.076812744140625","57.076812744140625","57.076812744140625","3602","3602","3602"
"36049","42.52530288696289","42.52530288696289","42.52530288696289","3604","3604","3604"
"36059","46.7585334777832","46.7585334777832","46.7585334777832","3605","3605","3605"
"36089","61.94577407836914","61.94577407836914","61.94577407836914","3608","3608","3608"
"36109","72.22252655029297","72.22252655029297","72.22252655029297","3610","3610","3610"
"36139","46.37119674682617","46.37119674682617","46.37119674682617","3613","3613","3613"
"36159","46.133541107177734","46.133541107177734","46.133541107177734","3615","3615","3615"
"36189","67.44783020019531","67.44783020019531","67.44783020019531","3618","3618","3618"
"36199","87.04225158691406","87.04225158691406","87.04225158691406","3619","3619","3619"
"36239","69.03559112548828","69.03559112548828","69.03559112548828","3623","3623","3623"
"36249","52.880069732666016","52.880069732666016","52.880069732666016","3624","3624","3624"
"36289","67.0738296508789","67.0738296508789","67.0738296508789","3628","3628","3628"
"36299","114.92119598388672","114.92119598388672","114.92119598388672","3629","3629","3629"
"36319","42.269752502441406","42.269752502441406","42.269752502441406","3631","3631","3631"
"36339","95.94911193847656","95.94911193847656","95.94911193847656","3633","3633","3633"
"36369","93.17814636230469","93.17814636230469","93.17814636230469","3636","3636","3636"
"36409","58.031822204589844","58.031822204589844","58.031822204589844","3640","3640","3640"
"36429","77.08673858642578","77.08673858642578","77.08673858642578","3642","3642","3642"
"36449","54.26445007324219","54.26445007324219","54.26445007324219","3644","3644","3644"
"36469","84.0362777709961","84.0362777709961","84.0362777709961","3646","3646","3646"
"36489","82.93685913085938","82.93685913085938","82.93685913085938","3648","3648","3648"
"36499","38.116153717041016","38.116153717041016","38.116153717041016","3649","3649","3649"
"36529","49.56434631347656","49.56434631347656","49.56434631347656","3652","3652","3652"
"36539","54.09817886352539","54.09817886352539","54.09817886352539","3653","3653","3653"
"36559","123.51432800292969","123.51432800292969","123.51432800292969","3655","3655","3655"
"36569","39.98288345336914","39.98288345336914","39.98288345336914","3656","3656","3656"
"36589","72.70851135253906","72.70851135253906","72.70851135253906","3658","3658","3658"
"36609","54.936283111572266","54.936283111572266","54.936283111572266","3660","3660","3660"
"36639","49.78316116333008","49.78316116333008","49.78316116333008","3663","3663","3663"
"36679","98.829345703125","98.829345703125","98.829345703125","3667","3667","3667"
"36739","43.868553161621094","43.868553161621094","43.868553161621094","3673","3673","3673"
"36749","42.47614288330078","42.47614288330078","42.47614288330078","3674","3674","3674"
"36759","65.9074935913086","65.9074935913086","65.9074935913086","3675","3675","3675"
"36769","37.44511413574219","37.44511413574219","37.44511413574219","3676","3676","3676"
"36779","47.137733459472656","47.137733459472656","47.137733459472656","3677","3677","3677"
"36789","42.4736328125","42.4736328125","42.4736328125","3678","3678","3678"
"36799","47.908992767333984","47.908992767333984","47.908992767333984","3679","3679","3679"
"36809","42.11616134643555","42.11616134643555","42.11616134643555","3680","3680","3680"
"36839","34.86964416503906","34.86964416503906","34.86964416503906","3683","3683","3683"
"36869","75.06211853027344","75.06211853027344","75.06211853027344","3686","3686","3686"
"36899","79.9599838256836","79.9599838256836","79.9599838256836","3689","3689","3689"
"36979","77.12506103515625","77.12506103515625","77.12506103515625","3697","3697","3697"
"36999","43.01228332519531","43.01228332519531","43.01228332519531","3699","3699","3699"
"37019","46.65409851074219","46.65409851074219","46.65409851074219","3701","3701","3701"
"37069","104.53851318359375","104.53851318359375","104.53851318359375","3706","3706","3706"
"37099","63.52128219604492","63.52128219604492","63.52128219604492","3709","3709","3709"
"37139","53.718223571777344","53.718223571777344","53.718223571777344","3713","3713","3713"
"37149","62.349884033203125","62.349884033203125","62.349884033203125","3714","3714","3714"
"37199","55.463096618652344","55.463096618652344","55.463096618652344","3719","3719","3719"
"37209","96.70948028564453","96.70948028564453","96.70948028564453","3720","3720","3720"
"37239","58.70612335205078","58.70612335205078","58.70612335205078","3723","3723","3723"
"37279","53.15781021118164","53.15781021118164","53.15781021118164","3727","3727","3727"
"37299","98.1712417602539","98.1712417602539","98.1712417602539","3729","3729","3729"
"37309","85.15765380859375","85.15765380859375","85.15765380859375","3730","3730","3730"
"37329","55.19554138183594","55.19554138183594","55.19554138183594","3732","3732","3732"
"37339","52.42082214355469","52.42082214355469","52.42082214355469","3733","3733","3733"
"37349","57.326629638671875","57.326629638671875","57.326629638671875","3734","3734","3734"
"37359","45.30793380737305","45.30793380737305","45.30793380737305","3735","3735","3735"
"37379","53.47549819946289","53.47549819946289","53.47549819946289","3737","3737","3737"
"37409","48.836769104003906","48.836769104003906","48.836769104003906","3740","3740","3740"
"37419","70.01750183105469","70.01750183105469","70.01750183105469","3741","3741","3741"
"37429","48.01192855834961","48.01192855834961","48.01192855834961","3742","3742","3742"
"37449","42.83984375","42.83984375","42.83984375","3744","3744","3744"
"37469","45.593994140625","45.593994140625","45.593994140625","3746","3746","3746"
"37489","57.11272048950195","57.11272048950195","57.11272048950195","3748","3748","3748"
"37499","67.66145324707031","67.66145324707031","67.66145324707031","3749","3749","3749"
"37509","52.2154541015625","52.2154541015625","52.2154541015625","3750","3750","3750"
"37549","68.57637023925781","68.57637023925781","68.57637023925781","3754","3754","3754"
"37569","48.461936950683594","48.461936950683594","48.461936950683594","3756","3756","3756"
"37579","41.675537109375","41.675537109375","41.675537109375","3757","3757","3757"
"37589","64.8901138305664","64.8901138305664","64.8901138305664","3758","3758","3758"
"37609","67.78018188476562","67.78018188476562","67.78018188476562","3760","3760","3760"
"37649","37.710941314697266","37.710941314697266","37.710941314697266","3764","3764","3764"
"37659","75.74612426757812","75.74612426757812","75.74612426757812","3765","3765","3765"
"37669","54.2701301574707","54.2701301574707","54.2701301574707","3766","3766","3766"
"37679","50.94135284423828","50.94135284423828","50.94135284423828","3767","3767","3767"
"37689","60.302581787109375","60.302581787109375","60.302581787109375","3768","3768","3768"
"37699","48.80988693237305","48.80988693237305","48.80988693237305","3769","3769","3769"
"37709","47.551536560058594","47.551536560058594","47.551536560058594","3770","3770","3770"
"37719","63.007667541503906","63.007667541503906","63.007667541503906","3771","3771","3771"
"37739","41.45924377441406","41.45924377441406","41.45924377441406","3773","3773","3773"
"37749","46.332000732421875","46.332000732421875","46.332000732421875","3774","3774","3774"
"37769","89.18466186523438","89.18466186523438","89.18466186523438","3776","3776","3776"
"37839","46.877227783203125","46.877227783203125","46.877227783203125","3783","3783","3783"
"37879","51.94347381591797","51.94347381591797","51.94347381591797","3787","3787","3787"
"37899","56.49555206298828","56.49555206298828","56.49555206298828","3789","3789","3789"
"37909","39.987335205078125","39.987335205078125","39.987335205078125","3790","3790","3790"
"37919","41.331642150878906","41.331642150878906","41.331642150878906","3791","3791","3791"
"37949","59.491249084472656","59.491249084472656","59.491249084472656","3794","3794","3794"
"37989","40.41101837158203","40.41101837158203","40.41101837158203","3798","3798","3798"
"38009","90.31021118164062","90.31021118164062","90.31021118164062","3800","3800","3800"
"38039","56.844886779785156","56.844886779785156","56.844886779785156","3803","3803","3803"
"38119","60.4666748046875","60.4666748046875","60.4666748046875","3811","3811","3811"
"38129","69.78924560546875","69.78924560546875","69.78924560546875","3812","3812","3812"
"38149","49.46807098388672","49.46807098388672","49.46807098388672","3814","3814","3814"
"38159","37.42713165283203","37.42713165283203","37.42713165283203","3815","3815","3815"
"38189","43.538761138916016","43.538761138916016","43.538761138916016","3818","3818","3818"
"38219","69.5495376586914","69.5495376586914","69.5495376586914","3821","3821","3821"
"38239","44.24089050292969","44.24089050292969","44.24089050292969","3823","3823","3823"
"38249","64.56430053710938","64.56430053710938","64.56430053710938","3824","3824","3824"
"38269","81.9239501953125","81.9239501953125","81.9239501953125","3826","3826","3826"
"38299","47.34819412231445","47.34819412231445","47.34819412231445","3829","3829","3829"
"38309","96.67204284667969","96.67204284667969","96.67204284667969","3830","3830","3830"
"38329","118.67294311523438","118.67294311523438","118.67294311523438","3832","3832","3832"
"38339","74.81127166748047","74.81127166748047","74.81127166748047","3833","3833","3833"
"38359","53.13228225708008","53.13228225708008","53.13228225708008","3835","3835","3835"
"38369","54.765281677246094","54.765281677246094","54.765281677246094","3836","3836","3836"
"38389","71.18717193603516","71.18717193603516","71.18717193603516","3838","3838","3838"
"38409","38.70625686645508","38.70625686645508","38.70625686645508","3840","3840","3840"
"38499","80.19558715820312","80.19558715820312","80.19558715820312","3849","3849","3849"
"38509","56.850990295410156","56.850990295410156","56.850990295410156","3850","3850","3850"
"38539","51.41970443725586","51.41970443725586","51.41970443725586","3853","3853","3853"
"38559","48.28529739379883","48.28529739379883","48.28529739379883","3855","3855","3855"
"38579","61.674461364746094","61.674461364746094","61.674461364746094","3857","3857","3857"
"38609","43.90380096435547","43.90380096435547","43.90380096435547","3860","3860","3860"
"38619","40.818843841552734","40.818843841552734","40.818843841552734","3861","3861","3861"
"38629","44.23028564453125","44.23028564453125","44.23028564453125","3862","3862","3862"
"38639","55.74832534790039","55.74832534790039","55.74832534790039","3863","3863","3863"
"38689","41.70644760131836","41.70644760131836","41.70644760131836","3868","3868","3868"
"38709","56.02157211303711","56.02157211303711","56.02157211303711","3870","3870","3870"
"38719","69.5095443725586","69.5095443725586","69.5095443725586","3871","3871","3871"
"38779","35.19316101074219","35.19316101074219","35.19316101074219","3877","3877","3877"
"38789","55.389034271240234","55.389034271240234","55.389034271240234","3878","3878","3878"
"38799","60.072147369384766","60.072147369384766","60.072147369384766","3879","3879","3879"
"38819","57.86957550048828","57.86957550048828","57.86957550048828","3881","3881","3881"
"38839","79.2825927734375","79.2825927734375","79.2825927734375","3883","3883","3883"
"38859","70.534912109375","70.534912109375","70.534912109375","3885","3885","3885"
"38879","35.01230239868164","35.01230239868164","35.01230239868164","3887","3887","3887"
"38899","53.96143341064453","53.96143341064453","53.96143341064453","3889","3889","3889"
"38929","49.428524017333984","49.428524017333984","49.428524017333984","3892","3892","3892"
"38939","115.86992645263672","115.86992645263672","115.86992645263672","3893","3893","3893"
"38949","71.01248931884766","71.01248931884766","71.01248931884766","3894","3894","3894"
"38959","74.42897033691406","74.42897033691406","74.42897033691406","3895","3895","3895"
"38979","49.20215606689453","49.20215606689453","49.20215606689453","3897","3897","3897"
"38999","37.816951751708984","37.816951751708984","37.816951751708984","3899","3899","3899"
"39019","66.76238250732422","66.76238250732422","66.76238250732422","3901","3901","3901"
"39049","58.14948654174805","58.14948654174805","58.14948654174805","3904","3904","3904"
"39089","59.62592697143555","59.62592697143555","59.62592697143555","3908","3908","3908"
"39109","98.14030456542969","98.14030456542969","98.14030456542969","3910","3910","3910"
"39129","43.364044189453125","43.364044189453125","43.364044189453125","3912","3912","3912"
"39149","97.42264556884766","97.42264556884766","97.42264556884766","3914","3914","3914"
"39179","48.097450256347656","48.097450256347656","48.097450256347656","3917","3917","3917"
"39199","57.023048400878906","57.023048400878906","57.023048400878906","3919","3919","3919"
"39209","152.06040954589844","152.06040954589844","152.06040954589844","3920","3920","3920"
"39219","90.15865325927734","90.15865325927734","90.15865325927734","3921","3921","3921"
"39239","110.11244201660156","110.11244201660156","110.11244201660156","3923","3923","3923"
"39259","45.56454086303711","45.56454086303711","45.56454086303711","3925","3925","3925"
"39319","76.0988540649414","76.0988540649414","76.0988540649414","3931","3931","3931"
"39329","85.9074478149414","85.9074478149414","85.9074478149414","3932","3932","3932"
"39339","99.39513397216797","99.39513397216797","99.39513397216797","3933","3933","3933"
"39349","53.96818542480469","53.96818542480469","53.96818542480469","3934","3934","3934"
"39379","57.97945785522461","57.97945785522461","57.97945785522461","3937","3937","3937"
"39389","48.99778366088867","48.99778366088867","48.99778366088867","3938","3938","3938"
"39419","51.427513122558594","51.427513122558594","51.427513122558594","3941","3941","3941"
"39429","87.91481018066406","87.91481018066406","87.91481018066406","3942","3942","3942"
"39439","47.41300964355469","47.41300964355469","47.41300964355469","3943","3943","3943"
"39449","51.29558563232422","51.29558563232422","51.29558563232422","3944","3944","3944"
"39469","36.411800384521484","36.411800384521484","36.411800384521484","3946","3946","3946"
"39509","34.840694427490234","34.840694427490234","34.840694427490234","3950","3950","3950"
"39519","59.55485916137695","59.55485916137695","59.55485916137695","3951","3951","3951"
"39539","46.913536071777344","46.913536071777344","46.913536071777344","3953","3953","3953"
"39559","60.88163375854492","60.88163375854492","60.88163375854492","3955","3955","3955"
"39569","44.06853485107422","44.06853485107422","44.06853485107422","3956","3956","3956"
"39589","58.78946304321289","58.78946304321289","58.78946304321289","3958","3958","3958"
"39599","71.64592742919922","71.64592742919922","71.64592742919922","3959","3959","3959"
"39609","110.79763793945312","110.79763793945312","110.79763793945312","3960","3960","3960"
"39619","70.73358154296875","70.73358154296875","70.73358154296875","3961","3961","3961"
"39669","104.16331481933594","104.16331481933594","104.16331481933594","3966","3966","3966"
"39689","63.796810150146484","63.796810150146484","63.796810150146484","3968","3968","3968"
"39709","57.03107452392578","57.03107452392578","57.03107452392578","3970","3970","3970"
"39729","41.0936279296875","41.0936279296875","41.0936279296875","3972","3972","3972"
"39749","45.022891998291016","45.022891998291016","45.022891998291016","3974","3974","3974"
"39759","74.84046936035156","74.84046936035156","74.84046936035156","3975","3975","3975"
"39769","97.59353637695312","97.59353637695312","97.59353637695312","3976","3976","3976"
"39789","74.9612045288086","74.9612045288086","74.9612045288086","3978","3978","3978"
"39799","103.02137756347656","103.02137756347656","103.02137756347656","3979","3979","3979"
"39819","61.278717041015625","61.278717041015625","61.278717041015625","3981","3981","3981"
"39899","64.92423248291016","64.92423248291016","64.92423248291016","3989","3989","3989"
"39909","54.12257385253906","54.12257385253906","54.12257385253906","3990","3990","3990"
"39919","80.45442199707031","80.45442199707031","80.45442199707031","3991","3991","3991"
"39939","76.06339263916016","76.06339263916016","76.06339263916016","3993","3993","3993"
"39989","140.65670776367188","140.65670776367188","140.65670776367188","3998","3998","3998"
"40009","75.74956512451172","75.74956512451172","75.74956512451172","4000","4000","4000"
"40019","59.69966125488281","59.69966125488281","59.69966125488281","4001","4001","4001"
"40029","72.06074523925781","72.06074523925781","72.06074523925781","4002","4002","4002"
"40089","59.88181686401367","59.88181686401367","59.88181686401367","4008","4008","4008"
"40099","41.06071472167969","41.06071472167969","41.06071472167969","4009","4009","4009"
"40129","63.70491027832031","63.70491027832031","63.70491027832031","4012","4012","4012"
"40149","57.8076286315918","57.8076286315918","57.8076286315918","4014","4014","4014"
"40169","49.695125579833984","49.695125579833984","49.695125579833984","4016","4016","4016"
"40179","65.60389709472656","65.60389709472656","65.60389709472656","4017","4017","4017"
"40219","39.56888961791992","39.56888961791992","39.56888961791992","4021","4021","4021"
"40249","38.99711990356445","38.99711990356445","38.99711990356445","4024","4024","4024"
"40259","116.62295532226562","116.62295532226562","116.62295532226562","4025","4025","4025"
"40299","66.015869140625","66.015869140625","66.015869140625","4029","4029","4029"
"40329","36.51272964477539","36.51272964477539","36.51272964477539","4032","4032","4032"
"40399","57.76537322998047","57.76537322998047","57.76537322998047","4039","4039","4039"
"40409","37.25789260864258","37.25789260864258","37.25789260864258","4040","4040","4040"
"40439","48.59474563598633","48.59474563598633","48.59474563598633","4043","4043","4043"
"40539","108.91120910644531","108.91120910644531","108.91120910644531","4053","4053","4053"
"40549","45.14677810668945","45.14677810668945","45.14677810668945","4054","4054","4054"
"40559","39.604156494140625","39.604156494140625","39.604156494140625","4055","4055","4055"
"40599","52.540157318115234","52.540157318115234","52.540157318115234","4059","4059","4059"
"40609","39.1397819519043","39.1397819519043","39.1397819519043","4060","4060","4060"
"40649","45.75886917114258","45.75886917114258","45.75886917114258","4064","4064","4064"
"40669","92.3067855834961","92.3067855834961","92.3067855834961","4066","4066","4066"
"40729","65.41165924072266","65.41165924072266","65.41165924072266","4072","4072","4072"
"40749","51.90523147583008","51.90523147583008","51.90523147583008","4074","4074","4074"
"40819","42.96398162841797","42.96398162841797","42.96398162841797","4081","4081","4081"
"40859","39.06103515625","39.06103515625","39.06103515625","4085","4085","4085"
"40879","43.77866744995117","43.77866744995117","43.77866744995117","4087","4087","4087"
"40899","86.78409576416016","86.78409576416016","86.78409576416016","4089","4089","4089"
"40909","53.79716491699219","53.79716491699219","53.79716491699219","4090","4090","4090"
"40919","56.398597717285156","56.398597717285156","56.398597717285156","4091","4091","4091"
"40929","37.30305862426758","37.30305862426758","37.30305862426758","4092","4092","4092"
"40969","95.46595764160156","95.46595764160156","95.46595764160156","4096","4096","4096"
"40979","59.883323669433594","59.883323669433594","59.883323669433594","4097","4097","4097"
"41009","85.33209228515625","85.33209228515625","85.33209228515625","4100","4100","4100"
"41019","50.6378173828125","50.6378173828125","50.6378173828125","4101","4101","4101"
"41029","64.46697235107422","64.46697235107422","64.46697235107422","4102","4102","4102"
"41049","47.235774993896484","47.235774993896484","47.235774993896484","4104","4104","4104"
"41059","40.63523483276367","40.63523483276367","40.63523483276367","4105","4105","4105"
"41089","91.0697250366211","91.0697250366211","91.0697250366211","4108","4108","4108"
"41139","45.44192886352539","45.44192886352539","45.44192886352539","4113","4113","4113"
"41149","109.11518859863281","109.11518859863281","109.11518859863281","4114","4114","4114"
"41159","74.11517333984375","74.11517333984375","74.11517333984375","4115","4115","4115"
"41169","53.569671630859375","53.569671630859375","53.569671630859375","4116","4116","4116"
"41179","107.28617095947266","107.28617095947266","107.28617095947266","4117","4117","4117"
"41199","40.399253845214844","40.399253845214844","40.399253845214844","4119","4119","4119"
"41269","40.728057861328125","40.728057861328125","40.728057861328125","4126","4126","4126"
"41309","68.53917694091797","68.53917694091797","68.53917694091797","4130","4130","4130"
"41319","41.288963317871094","41.288963317871094","41.288963317871094","4131","4131","4131"
"41409","108.12397766113281","108.12397766113281","108.12397766113281","4140","4140","4140"
"41419","116.69651794433594","116.69651794433594","116.69651794433594","4141","4141","4141"
"41429","76.80941009521484","76.80941009521484","76.80941009521484","4142","4142","4142"
"41439","64.46944427490234","64.46944427490234","64.46944427490234","4143","4143","4143"
"41449","36.509368896484375","36.509368896484375","36.509368896484375","4144","4144","4144"
"41459","54.79903793334961","54.79903793334961","54.79903793334961","4145","4145","4145"
"41479","86.99588775634766","86.99588775634766","86.99588775634766","4147","4147","4147"
"41489","51.562313079833984","51.562313079833984","51.562313079833984","4148","4148","4148"
"41499","65.76010131835938","65.76010131835938","65.76010131835938","4149","4149","4149"
